UIDN,OIDN,Ondernemingsnr,Maatschappelijke_naam,Commerciele_naam,Afgekorte_naam,Ondernemingsnr_maatsch_zetel,Type_onderneming,Rechtsvorm,Rechtstoestand,KBO_Straat,KBO_Huisnr,KBO_Busnr,KBO_Postcode,KBO_Gemeente,AR_straat,AR_huisnr,AR_busnr,AR_postcode,NACE_hoofdact_BTW,NACE_versie_BTW,Omschrijving_hoofdact_BTW,Aantal_hoofdact_BTW,NACE_hoofdact_RSZ,NACE_Versie_RSZ,Omschrijving_hoofdact_RSZ,Aantal_Hoofdact_RSZ,Personeelsklasse,Datum_inschrijving,Startdatum,longitude,latitude
10131617,5867274,0458671626,Golden Retriever Club Belgium, ,G.R.C.B., ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Brechtsebaan,708, ,2900,Schoten,Brechtsebaan,708, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1996-04-01T00:00:00Z,4.54559502,51.29275863
10131849,5867506,0460258862,DR. PHILIPPE MASURE, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Jozef Hendrickxstraat,62-64, ,2900,Schoten,Jozef Hendrickxstraat,62, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1997-03-17T00:00:00Z,4.4916189,51.24931735
10132210,5867867,2322272149,ROOFER,ROOFER, ,0774653084, , , ,Antoon Wolfsstraat,26,4,2900,Schoten,Antoon Wolfsstraat,26,4,2900, , , ,0, , , ,0, ,2021-10-05T00:00:00Z,2021-09-28T00:00:00Z,4.48850936,51.25454797
10132474,5868131,2323107438,Tene Quod Bene,Tene Quod Bene, ,0774755727, , , ,Paalstraat,7, ,2900,Schoten,Paalstraat,7, ,2900, , , ,0, , , ,0, ,2021-10-22T00:00:00Z,2021-09-29T00:00:00Z,4.49872456,51.25138871
10132773,5868430,0678809760,"Vereniging van Mede-eigenaars van het gebouw te Schoten, Kuipersstraat 37", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Kuipersstraat,37, ,2900,Schoten,Kuipersstraat,37, ,2900, , , ,0, , , ,0, ,2017-07-24T00:00:00Z,1995-08-01T00:00:00Z,4.49621312,51.25150579
10133010,5868667,0681519525,"Vereniging van Mede-eigenaars van het gebouw te Schoten, Eethuisstraat 13", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Eethuisstraat,13, ,2900,Schoten,Eethuisstraat,13, ,2900, , , ,0, , , ,0, ,2017-09-19T00:00:00Z,2017-07-05T00:00:00Z,4.46486644,51.24935431
10134170,5869827,2243048982,"Schryvers, Alexander", , ,0632876005, , , ,Nerviërslei,28, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2015-06-30T00:00:00Z,2015-07-01T00:00:00Z,2.30668925,49.2933354
10134253,5869910,2243080062,HOOKtones,HOOKtones, ,0631868589, , , ,Schijnparklaan,31, ,2900,Schoten,Schijnparklaan,31, ,2900, , , ,0, , , ,0, ,2015-07-01T00:00:00Z,2015-06-09T00:00:00Z,4.5206885,51.24263755
10134383,5870040,2243893773,Obvious Advocaten,Obvious Advocaten, ,0634591222, , , ,Sint-Amelbergalei,26, ,2900,Schoten,Sint-Amelbergalei,26, ,2900, , , ,0, , , ,0, ,2015-07-29T00:00:00Z,2015-07-24T00:00:00Z,4.52902715,51.24914033
10134408,5870065,2243902582,MOORE & TROUCHET TRUST,Moore & Trouchet Trust, ,0633754745, , , ,Sluizenstraat,55, ,2900,Schoten,Sluizenstraat,55, ,2900, , , ,0, , , ,0, ,2015-07-29T00:00:00Z,2015-07-10T00:00:00Z,4.50664796,51.24771319
10134589,5870246,2244727577,Surgent,"MEDISCH KABINET DR. DECOSTER, SPOEDARTS", ,0634887368, , , ,Zandstappenstraat,4,3,2900,Schoten,Zandstappenstraat,4,3,2900, , , ,0, , , ,0, ,2015-08-28T00:00:00Z,2015-08-06T00:00:00Z,4.50415872,51.25516063
10135528,5871185,0454721746,Backeljauw fanclub, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Vervroegde ontbinding - Vereffening (vrijwillig ontbinding),Alpenroosbaan,25, ,2900,Schoten,Alpenroosbaan,25, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1994-10-25T00:00:00Z,4.52040017,51.27516647
10137091,5872748,2234967496,ACD-PROJECTS,ACD-PROJECTS, ,0559834609, , , ,Amazonendreef,7, ,2900,Schoten,Amazonendreef,7, ,2900, , , ,0, , , ,0, ,2014-10-02T00:00:00Z,2014-08-12T00:00:00Z,4.53148515,51.24780858
10137156,5872813,2235427554,NEDEE CONSULTING,NEDEE CONSULTING, ,0563562575, , , ,Wouwersdreef,5, ,2900,Schoten,Wouwersdreef,5, ,2900, , , ,0, , , ,0, ,2014-10-14T00:00:00Z,2014-10-14T00:00:00Z,4.54225214,51.26701142
10137359,5873016,2236317974,"Bequet, Anne",Apotheker Bequet A - M, ,0814818905, , , ,Sint-Benedictusdreef,10, ,2900,Schoten,Sint-Benedictusdreef,10, ,2900, , , ,0, , , ,0, ,2014-11-13T00:00:00Z,1986-10-01T00:00:00Z,4.5280954,51.24814902
10137473,5873130,2237142375,Management 4 Results,Management 4 retail, ,0567998346, , , ,Leeuwerikenlei,7, ,2900,Schoten,Leeuwerikenlei,7, ,2900, , , ,0, , , ,0, ,2014-12-12T00:00:00Z,2014-10-30T00:00:00Z,4.52091662,51.25359517
10137931,5873588,0462567858,NICHOLLS EN PARTNERS, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Kraaienlei,10, ,2900,Schoten,Kraaienlei,10, ,2900, , , ,0, , , ,0,0 tot 0,2003-01-19T00:00:00Z,1998-01-28T00:00:00Z,4.51227844,51.24742431
10138253,5873910,0456668179,Balance-pooling, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Akkerlaan,28, ,2900,Schoten,Akkerlaan,28, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1995-07-10T00:00:00Z,4.50792484,51.24708421
10138719,5874376,0459069326,Up With People Alumni Travel Exchange Club, ,Uwpatec, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Laaglandlei,62, ,2900,Schoten,Laaglandlei,62, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1996-08-28T00:00:00Z,4.51295417,51.2501545
10139398,5875055,2323925406,BD-TECH,BD-TECH - OUTCAMP, ,0777259020, , , ,Ridder Walter Van Havrelaan,118,5,2900,Schoten,Ridder Walter Van Havrelaan,118,5,2900, , , ,0, , , ,0, ,2021-11-16T00:00:00Z,2021-11-10T00:00:00Z,4.48866059,51.25298781
10139456,5875113,2323940153,Utopia Legis,Utopia Legis, ,0775767002, , , ,Eugeen De Bocklaan,12, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2021-11-16T00:00:00Z,2021-10-14T00:00:00Z,2.30668925,49.2933354
10139462,5875119,2323941044,"Goos, Rob",RG-Media - minimaison, ,0777381952, , , ,Tijllaan,6, ,2900,Schoten,Tijllaan,6, ,2900, , , ,0, , , ,0, ,2021-11-16T00:00:00Z,2021-11-08T00:00:00Z,4.51358121,51.26212746
10139534,5875191,2324191363,Magazijnen Donckers,Magazijnen Donckers, ,0424255135, , , ,Bredabaan,1259-1261, ,2900,Schoten,Bredabaan,1259, ,2900, , , ,0, , , ,0, ,2021-11-23T00:00:00Z,1983-03-31T00:00:00Z,4.46386427,51.26597757
10139721,5875378,2324702691,Steven Roymans BV, , ,0755668701, , , ,Deuzeldlaan,122, ,2900,Schoten,Deuzeldlaan,122, ,2900, , , ,0, , , ,0, ,2021-12-07T00:00:00Z,2021-11-15T00:00:00Z,4.46310021,51.24505529
10141424,5877081,2245625620,Notariële bestuursvennootschap Luc Bracke,Notariële bestuursvennootschap Luc Bracke, ,0634888754, , , ,Bosschaert de Bouwellei,4C, ,2900,Schoten,Bosschaert de Bouwellei,4C, ,2900, , , ,0, , , ,0, ,2015-09-25T00:00:00Z,2015-08-06T00:00:00Z,4.54186618,51.26052669
10141626,5877283,2246516832,"Noots, Valerie", , ,0641751109, , , ,Kuipersstraat,6, ,2900,Schoten,Kuipersstraat,6, ,2900, , , ,0, , , ,0, ,2015-10-21T00:00:00Z,2015-10-21T00:00:00Z,4.49714383,51.2497019
10141664,5877321,2246923935,Mario Invest,Mario Invest, ,0636882006, , , ,Kruiningenstraat,180, ,2900,Schoten,Kruiningenstraat, , , , , , ,0, , , ,0, ,2015-11-03T00:00:00Z,2015-09-09T00:00:00Z,2.30668925,49.2933354
10141853,5877510,2247715672,Büchli België,Büchli België, ,0642960144, , , ,Industrielaan,49, ,2900,Schoten,Industrielaan,49, ,2900, , , ,0,95313,2025,Reparatie en montage van specifieke auto-onderdelen,1, ,2015-12-02T00:00:00Z,2015-12-02T00:00:00Z,4.47846839,51.23830601
10144202,5879859,0462239444,LA POBLACION PABLO NERUDA, ,LaPPaN, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,André Ullenslei,12, ,2900,Schoten, , , , , , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1997-10-25T00:00:00Z,2.30668925,49.2933354
10144498,5880155,2238361508,XTRA-INVEST,XTRA-INVEST GCV, ,0506873005, , , ,Trevierenlei,19, ,2900,Schoten,Trevierenlei,19, ,2900, , , ,0, , , ,0, ,2015-01-23T00:00:00Z,2014-11-26T00:00:00Z,4.52596947,51.26876917
10144506,5880163,2238365466,"Harpal, Viresh",V-Solutions, ,0568875997, , , ,Ridder Walter Van Havrelaan,61,2,2900,Schoten,Ridder Walter Van Havrelaan,61,2,2900, , , ,0, , , ,0, ,2015-01-23T00:00:00Z,2015-01-15T00:00:00Z,4.49370968,51.2548594
10144998,5880655,2240794921,"De Feyter, Olivier", , ,0628435779, , , ,Heidebloemlei,56, ,2900,Schoten,Heidebloemlei,56, ,2900, , , ,0, , , ,0, ,2015-04-08T00:00:00Z,2015-04-07T00:00:00Z,4.5175245,51.25616512
10147524,5883181,2327650897,"Dernjani, Albin",ALL IN CLEANING&CARWASH, ,0781692415, , , ,Kruiningenstraat,24,4,2900,Schoten,Kruiningenstraat,24,4,2900, , , ,0, , , ,0, ,2022-02-15T00:00:00Z,2022-02-08T00:00:00Z,4.47046246,51.24458733
10148911,5884568,2249264110,DHZG,DHZG, ,0645830156, , , ,Winkelstap,81, ,2900,Schoten,Winkelstap,81, ,2900, , , ,0,95311,2025,"Algemeen onderhoud en reparatie van autos en lichte bestelwagens (<= 3,5 ton)",1, ,2016-01-22T00:00:00Z,2016-01-12T00:00:00Z,4.4650832,51.25324112
10149276,5884933,2250761472,PRIME SERVICES,CADO N°1, ,0633713668, , , ,Calesbergdreef,12, ,2900,Schoten,Calesbergdreef,12, ,2900, , , ,0, , , ,0, ,2016-03-08T00:00:00Z,2016-03-01T00:00:00Z,4.46733474,51.25038403
10149745,5885402,0461272909,FINANCIA NV/SA,FINACO - HYPOFINANCE - FHF,FHF, ,Rechtspersoon,Naamloze vennootschap,Vervroegde ontbinding - vereffening (vrijwillige ontbinding),Schijnparklaan,31, ,2900,Schoten,Schijnparklaan,31, ,2900, , , ,0, , , ,0,1 tot 4,2003-01-19T00:00:00Z,1997-08-01T00:00:00Z,4.5206885,51.24263755
10150148,5885805,0460089113,MEDUSA, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Vervroegde ontbinding - Vereffening (vrijwillig ontbinding),Bremdreef,6, ,2900,Schoten,Bremdreef,6, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1997-01-07T00:00:00Z,4.52133254,51.26839066
10151537,5887194,0464808954,ESCULTOR, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Esdoorndreef,15, ,2900,Schoten,Esdoorndreef,15, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1998-10-19T00:00:00Z,4.51739045,51.27927998
10152102,5887759,2242474209,"Huyghebaert, Mathijs",Matisu, ,0631885021, , , ,Papenaardekenstraat,23, ,2900,Schoten,Papenaardekenstraat,23, ,2900, , , ,0, , , ,0, ,2015-06-09T00:00:00Z,2015-07-01T00:00:00Z,4.48640873,51.24859984
10152167,5887824,2242887151,Fidelio Management,YORIK TORREELE, ,0631864829, , , ,Wezelsebaan,92, ,2900,Schoten,Wezelsebaan,92, ,2900, , , ,0, , , ,0, ,2015-06-24T00:00:00Z,2015-07-01T00:00:00Z,4.51660448,51.26008103
10152186,5887843,2242892990,ACE 5,The KVR Company, ,0631885318, , , ,Bredabaan,1026,4,2900,Schoten,Bredabaan,1026,4,2900, , , ,0, , , ,0, ,2015-06-24T00:00:00Z,2015-06-01T00:00:00Z,4.46266494,51.26773897
10152285,5887942,2243335133,"De Rycke, Natascha",Esthetic Lounge, ,0818524206, , , ,Houtduivendreef,12, ,2900,Schoten,Houtduivendreef,12, ,2900, , , ,0, , , ,0, ,2015-07-08T00:00:00Z,2015-07-01T00:00:00Z,4.52675936,51.24164022
10152624,5888281,0468168223,Willem Elsschotgenootschap, ,W.E.G., ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Wezelsebaan,195, ,2900,Schoten,Wezelsebaan,195, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1999-04-10T00:00:00Z,4.54227384,51.26377148
10152718,5888375,0470608663,Zaalvoetbalclub FC Fantastika, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Adriaan Brouwerstraat,45, ,2900,Schoten,Adriaan Brouwerstraat,45, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2000-02-17T00:00:00Z,4.47945003,51.24433778
10154347,5890004,2328162029,Gift2Give,Gift2Give, ,0502928073, , , ,Priorijlaan,3, ,2900,Schoten,Priorijlaan,3, ,2900, , , ,0, , , ,0, ,2022-03-01T00:00:00Z,2022-01-01T00:00:00Z,4.52745179,51.25212928
10154566,5890223,2328665340,ACS Kiné,ACS Kiné, ,0782443570, , , ,Kopstraat,354, ,2900,Schoten,Kopstraat,354, ,2900, , , ,0, , , ,0, ,2022-03-14T00:00:00Z,2021-11-30T00:00:00Z,4.50521844,51.26145398
10154887,5890544,2329636726,Loewie Biskwie,Loewie Biskwie, ,0781418835, , , ,Eikenlei,22, ,2900,Schoten,Eikenlei,22, ,2900, , , ,0,10720,2025,"Vervaardiging van beschuit, biscuit en houdbaar banketbakkerswerk",1, ,2022-04-06T00:00:00Z,2022-02-01T00:00:00Z,4.5167664,51.25022077
10155541,5891198,0462756910,II - MUSIC, , , ,Rechtspersoon,Besloten vennootschap met beperkte aansprakelijkheid,Vervroegde ontbinding - vereffening (vrijwillige ontbinding),Ridder Walter Van Havrelaan,120,2,2900,Schoten,Ridder Walter Van Havrelaan,120,2,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1998-02-19T00:00:00Z,4.48846964,51.25292445
10157033,5892690,0463459961,BASKETBAL CLUB SCHOTEN, ,BC SCHOTEN VZW, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Horstebaan,95, ,2900,Schoten,Horstebaan,95, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1998-03-16T00:00:00Z,4.48548462,51.25743939
10157285,5892942,0464567840,WERNER WAGEMANS BOEKHOUDKANTOOR, , , ,Rechtspersoon,Vennootschap onder firma,Normale toestand,Bosnimfdreef,5, ,2900,Schoten,Bosnimfdreef,5, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1998-09-30T00:00:00Z,4.5222477,51.27255794
10157305,5892962,0464890613,KIM - EXPRESS, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Brechtsebaan,702, ,2900,Schoten,Brechtsebaan,702, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1998-09-10T00:00:00Z,4.54495067,51.29246299
10157410,5893067,0465263963,BEACH VOLLEY SYDNEY 2000, ,B.V.S. 2000, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Wezelsebaan,192, ,2900,Schoten,Wezelsebaan,192, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1999-03-04T00:00:00Z,4.53195598,51.26171784
10157546,5893203,0463064835,Breughel' 88 VZW, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Ridder Walter Van Havrelaan,20,20,2900,Schoten,Ridder Walter Van Havrelaan,20,20,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1998-02-15T00:00:00Z,4.49393294,51.25563745
10159176,5894833,2244549019,"Cosemans, Petra",Petra Cosemans fotografie, ,0684418835, , , ,Peerdsbosbaan,200, ,2900,Schoten,Peerdsbosbaan,200, ,2900, , , ,0, , , ,0, ,2015-08-24T00:00:00Z,2015-07-01T00:00:00Z,4.48457703,51.2743983
10159221,5894878,2244566835,"Steensels, Pascale",Back & Soul, ,0635638030, , , ,Alice Nahonlei,78, ,2900,Schoten,Alice Nahonlei,78, ,2900, , , ,0, , , ,0, ,2015-08-24T00:00:00Z,2015-10-01T00:00:00Z,4.53794428,51.26370695
10159694,5895351,2246771210,"Peetermans, Veerle", , ,0779190607, , , ,Alfons Servaislei,3A, ,2900,Schoten,Alfons Servaislei,3A, ,2900, , , ,0, , , ,0, ,2015-10-29T00:00:00Z,2015-01-01T00:00:00Z,4.51495997,51.25286945
10161076,5896733,0472454336,INTERNETGEBRUIKERS BELGIE, ,INBEL, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Leo Van Hullebuschstraat,209, ,2900,Schoten,Leo Van Hullebuschstraat,209, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2000-08-10T00:00:00Z,4.50135408,51.24483618
10162285,5897942,2331630570,ALAVI COMPANY,ALAVI COMPANY, ,0785628833, , , ,Maurits Luyckxstraat,9, ,2900,Schoten,Maurits Luyckxstraat,9, ,2900, , , ,0, , , ,0, ,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,4.45895222,51.24277831
10163829,5899486,2255857140,Covi Solutions,Covi solutions, ,0658818951, , , ,Junolaan,21, ,2900,Schoten,Junolaan,21, ,2900, , , ,0, , , ,0, ,2016-09-01T00:00:00Z,2016-07-04T00:00:00Z,4.52104035,51.2782814
10163938,5899595,2256273349,CLEARFOCUS,CLEARFOCUS, ,0649756181, , , ,Jozef Hendrickxstraat,112, ,2900,Schoten,Jozef Hendrickxstraat,112, ,2900, , , ,0, , , ,0, ,2016-09-16T00:00:00Z,2016-10-01T00:00:00Z,4.4885122,51.24911068
10164074,5899731,2257086961,PT Constructies,PT Constructies, ,0662412901, , , ,Toekomstlaan,119-121, ,2900,Schoten,Toekomstlaan,119, ,2900, , , ,0, , , ,0, ,2016-10-07T00:00:00Z,2016-09-08T00:00:00Z,4.45820502,51.2423451
10164090,5899747,2257093097,"Verdoodt, Kris",VERDOODT Kris, ,0859785531, , , ,Voorkempenlaan,8A, ,2900,Schoten,Voorkempenlaan,8A, ,2900, , , ,0, , , ,0, ,2016-10-07T00:00:00Z,2016-10-01T00:00:00Z,4.48943326,51.24663966
10164239,5899896,2257535438,Elevate Trading,Elevate Trading, ,0656780466, , , ,Eekhoornlei,29, ,2900,Schoten,Eekhoornlei,29, ,2900, , , ,0, , , ,0, ,2016-10-20T00:00:00Z,2016-06-20T00:00:00Z,4.52752361,51.26486916
10166414,5902071,0473274183,BUDO - TIGERS - BELGIUM, , , ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Boekenborglei,42, ,2900,Schoten,Boekenborglei,42, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2000-11-23T00:00:00Z,4.45991406,51.24450835
10166529,5902186,0473889144,DOKTER MICHEL BOEVE, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Churchilllaan,37, ,2900,Schoten,Churchilllaan,37, ,2900, , , ,0, , , ,0,1 tot 4,2003-01-19T00:00:00Z,2001-01-18T00:00:00Z,4.49606011,51.25039536
10166620,5902277,2247972129,"Janssens, Kristof",Jansography, ,0642779804, , , ,Astriddreef,8, ,2900,Schoten,Astriddreef,8, ,2900, , , ,0, , , ,0, ,2015-12-10T00:00:00Z,2016-01-15T00:00:00Z,4.55136752,51.29113395
10166743,5902400,2248743575,Albus Quisquam,Albus Quisquam, ,0645649816, , , ,Koekoekdreef,4, ,2900,Schoten,Koekoekdreef,4, ,2900, , , ,0, , , ,0, ,2016-01-08T00:00:00Z,2016-01-06T00:00:00Z,4.52559788,51.24405172
10167154,5902811,2250231536,"Erdoǧan, Murat",Appleandoats, ,0648819736, , , ,Van Immerseelstraat,8,1,2900,Schoten,Van Immerseelstraat,8,2,2900, , , ,0, , , ,0, ,2016-02-19T00:00:00Z,2016-02-19T00:00:00Z,4.47410773,51.24457432
10167254,5902911,2250610727,DE BLOCK,JUMPY / DE BLOCK, ,0645976547, , , ,Kruiningenstraat,173, ,2900,Schoten,Kruiningenstraat,173, ,2900, , , ,0, , , ,0, ,2016-03-03T00:00:00Z,2016-01-14T00:00:00Z,4.4735789,51.2419289
10167979,5903636,0471786323,TAFELTENNISCLUB KONINGSHOF, ,TTK Koningshof, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Zonnedauwlaan,20, ,2900,Schoten,Zonnedauwlaan,20, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,1999-09-10T00:00:00Z,4.50967295,51.2602941
10168348,5904005,0473510250,SCHOTEN ATLETIEK VERENIGING, ,SAV, ,Rechtspersoon,Vereniging zonder winstoogmerk,Normale toestand,Kasteeldreef,49, ,2900,Schoten,Kasteeldreef,49, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2000-11-08T00:00:00Z,4.49118539,51.24618223
10169838,5905495,0717960643,"Vereniging van Mede-eigenaars van het gebouw te Schoten, Lodewijk Weijtenstraat 59-61 (volgens ba) thans 63", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Lodewijk Weijtenstraat,63, ,2900,Schoten,Lodewijk Weijtenstraat,63, ,2900, , , ,0, , , ,0, ,2019-01-11T00:00:00Z,1995-08-01T00:00:00Z,4.49092259,51.25133793
10169997,5905654,0719497005,TOPconstructions & More,TOPconstructions & More,TOPconstructions & More, ,Rechtspersoon,Gewone commanditaire vennootschap,Normale toestand,Rodeborgstraat,64,1,2900,Schoten,Rodeborgstraat,64,1,2900, , , ,0, , , ,0, ,2019-01-28T00:00:00Z,2019-01-28T00:00:00Z,4.49964887,51.25384409
10170172,5905829,0720987538,FAM. HENDRICKX, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Henri Dunantlaan,13, ,2900,Schoten,Henri Dunantlaan,13, ,2900, , , ,0, , , ,0, ,2019-02-21T00:00:00Z,2016-11-02T00:00:00Z,4.4963211,51.24499697
10170368,5906025,0722581209,"Verenging van Mede-eigenaars van het gebouw te Schoten, Heikantstraat 166", , , ,Rechtspersoon,Vereniging van Mede-eigenaars,Normale toestand,Heikantstraat,166, ,2900,Schoten,Heikantstraat,166, ,2900, , , ,0, , , ,0, ,2019-03-11T00:00:00Z,1995-08-01T00:00:00Z,4.51086447,51.25807508
10171096,5906753,2258322128,"ACCOUNTANTSKANTOOR BOEL, MAES & CO","ACCOUNTANTSKANTOOR BOEL, MAES & CO", ,0665933803, , , ,Kuipersstraat,14, ,2900,Schoten,Kuipersstraat,14, ,2900, , , ,0,69202,2025,Activiteiten van gecertificeerde belastingadviseurs,1, ,2016-11-17T00:00:00Z,2016-11-14T00:00:00Z,4.49720443,51.24991666
10171325,5906982,2259444853,Huybrechts & Pauwels,Huybrechts-Pauwels, ,0633773254, , , ,Brechtsebaan,200, ,2900,Schoten,Brechtsebaan,200, ,2900, , , ,0,69202,2025,Activiteiten van gecertificeerde belastingadviseurs,1, ,2016-12-26T00:00:00Z,2016-12-14T00:00:00Z,4.51752696,51.27010563
10171653,5907310,2260495225,DIETER DE MOL,DIETER DE MOL, ,0669631283, , , ,Kempensedreef,20, ,2900,Schoten,Kempensedreef,20, ,2900, , , ,0, , , ,0, ,2017-01-24T00:00:00Z,2017-01-16T00:00:00Z,4.53505035,51.29068665
10173175,5908832,0475615645,DR. DIRK VERRESEN, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Ransuildreef,14, ,2900,Schoten,Ransuildreef,14, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2001-08-29T00:00:00Z,4.52125753,51.24610604
10174648,5910305,2253292677,"Van Daele, Els",Els  Van Daele, ,0655838279, , , ,Liebiglaan,100, ,2900,Schoten,Liebiglaan,100, ,2900, , , ,0, , , ,0, ,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,4.4751077,51.24281171
10176491,5912148,2333836826,Codersclub,Codersclub, ,0788811027, , , ,Jozef Hendrickxstraat,111, ,2900,Schoten,Jozef Hendrickxstraat,111, ,2900, , , ,0, , , ,0, ,2022-08-04T00:00:00Z,2022-07-22T00:00:00Z,4.48937253,51.24883844
10176693,5912350,2334325091,"Verwulgen, Stijn",INNOVANTE, ,0789823191, , , ,Kempensedreef,12, ,2900,Schoten,Kempensedreef,12, ,2900, , , ,0, , , ,0, ,2022-08-22T00:00:00Z,2022-08-01T00:00:00Z,4.53542014,51.28995683
10176742,5912399,2334333308,MGM,MGM, ,0789743811, , , ,Venstraat,79, ,2900,Schoten,Venstraat,79, ,2900, , , ,0, , , ,0, ,2022-08-22T00:00:00Z,2022-08-18T00:00:00Z,4.50310863,51.2504144
10177604,5913261,0725939585,DRT, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Heidebloemlei,48, ,2900,Schoten,Heidebloemlei,48, ,2900, , , ,0, , , ,0, ,2019-05-02T00:00:00Z,2014-12-02T00:00:00Z,4.51585838,51.25672781
10177642,5913299,0725945525,FAMILIE DE GRAVE - DRIES, , , ,Rechtspersoon,Vennootschap of vereniging zonder rechtspersoonlijkheid,Normale toestand,Sint-Benedictusdreef,16, ,2900,Schoten,Sint-Benedictusdreef,16, ,2900, , , ,0, , , ,0, ,2019-05-02T00:00:00Z,2005-10-26T00:00:00Z,4.52946638,51.24685814
10177736,5913393,0726604432,Manchet, , , ,Rechtspersoon,Commanditaire vennootschap,Normale toestand,Grote Singel,110, ,2900,Schoten,Grote Singel,110, ,2900, , , ,0, , , ,0, ,2019-05-09T00:00:00Z,2019-05-09T00:00:00Z,4.53154959,51.25846025
10178495,5914152,2260870456,Zuid-Afrika Reizen,Zuid-Afrika Reizen, ,0670521606, , , ,Doncklaan,28, ,2900,Schoten,Doncklaan,28, ,2900, , , ,0, , , ,0, ,2017-02-03T00:00:00Z,2017-01-30T00:00:00Z,4.51311737,51.25496285
10179365,5915022,0474657028,Dokter Schellemans, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Valkenlaan,44, ,2900,Schoten,Valkenlaan,44, ,2900, , , ,0,86220,2025,Activiteiten van medisch specialisten,1,1 tot 4,2003-01-19T00:00:00Z,2001-04-18T00:00:00Z,4.52365729,51.24108293
10179901,5915558,0474613674,ROOMER, , , ,Rechtspersoon,Coöperatieve vennootschap met onbeperkte aansprakelijkheid,Normale toestand,Verbertstraat,141, ,2900,Schoten,Verbertstraat,141, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2001-04-10T00:00:00Z,4.50083153,51.2449902
10180485,5916142,0477543668,KEYAN, , , ,Rechtspersoon,Besloten Vennootschap,Normale toestand,Fazantendreef,14, ,2900,Schoten,Fazantendreef,14, ,2900, , , ,0, , , ,0, ,2003-01-19T00:00:00Z,2002-05-14T00:00:00Z,4.49986059,51.27521916
